AreaManagerId,AreaId,AreaDesc,StartDateArea,EndDateArea,UsageId
995,OOST,Oostvaardersdijk,20150101,29991231,VERGUNNING
995,PARK,Parkwijk / Lindelaan,20150101,29991231,VERGUNNING
995,STEL,De Stelling,20150101,29991231,VERGUNNING
995,CNTR,Centrum,20150101,29991231,VERGUNNING
995,BOTT,Botter,20150101,29991231,VERGUNNING
2448,497_STAT,P+R Stationsplein (Bodegraven),20150522,29991231,PARKRIDE
2448,308_PRHEU,P+R Luitenant Generaal van Heutszlaan (Baarn),20150506,29991231,PARKRIDE
2448,363_MAHL,Garage Mahler (Amsterdam),20150204,29991231,GARAGEP
355,355_RAYONC,Vergunningparkeren Rayon C (Zeist),20150721,29991231,VERGUNP
2448,307_ARGO,Garage Argonaut (Amersfoort),20150210,20150716,GARAGEP
2448,308_PRSTA,P+R Stationsplein (Baarn),20150506,29991231,PARKRIDE
2448,1684_PRBON,P+R Bontestraat (Cuijk),20150604,29991231,PARKRIDE
828,828_JGPL,Parkeerterrein Jurgensplein (Oss),20131009,29991231,TERREINP
2448,59_PREDI,P+R-terrein Edisonstraat (Buitenpost),20150422,29991231,PARKRIDE
2483,503_PHO,Garage Phoenix (Delft),20141204,29991231,GARAGEP
2448,310_PRJAN,P+R Jan Steenlaan (Bilthoven),20150609,29991231,PARKRIDE
2448,228_DOK,P+R Dokter Hoolboomweg (De Klomp),20150619,29991231,PARKRIDE
2448,498_PRSTA,P+R Stationslaan (Hoogkarspel),20150618,29991231,PARKRIDE
355,355_RAYONF,Vergunningparkeren Rayon F (Zeist),20150721,29991231,VERGUNP
2448,14_CASCADE,P+R Hoofdstation (Groningen),20130918,29991231,PARKRIDE
2448,383_PAUL,Garage Museumplein Bus (Amsterdam),20141215,20141216,GARAGEP
355,355_RAYOND,Vergunningparkeren Rayon D (Zeist),20150721,29991231,VERGUNP
2448,114_PRNAM,P+R Nieuw-Amsterdam (Veenoord),20150622,29991231,PARKRIDE
2448,114_PRBUR,P+R Burgeester Tijmesstraat (Emmen),20150622,20150623,PARKRIDE
355,355_RAYONB,Vergunningparkeren Rayon B (Zeist),20150721,29991231,VERGUNP
2448,547_RIJNL,Garage P3 Rijnland Vierzicht (Leiderdorp),20140101,29991231,GARAGEP
2448,547_RIJNP1,Terrein P1 Rijnland Vierzicht (Leiderdorp),20150209,29991231,TERREINP
2448,394_SPAAR,Spaarne Ziekenhuis (Hoofddorp),20140101,29991231,GARAGEP
2448,114_TIJME,P+R Burgemeester Tijmesstraat (Emmen),20130919,29991231,PARKRIDE
2448,758_PRSTA,P+R Station (Breda),20150528,29991231,PARKRIDE
2448,917_PARA,P+R Parallelweg (Heerlen),20140101,29991231,PARKRIDE
2448,794_SMAL,P+R Smalstraat (Helmond),20140101,29991231,PARKRIDE
2448,236_PRGOO,P+R Geldermalsen-Oost (Geldermalsen),20150623,29991231,PARKRIDE
2448,164_INDUS,P+R Station Hengelo (Hengelo),20140101,29991231,PARKRIDE
2448,756_PRBOX,P+R Boxmeer (Boxmeer),20150526,29991231,PARKRIDE
2448,547_RIJNP2,Terrein P2 Rijnland Vierzicht (Leiderdorp),20150209,29991231,TERREINP
828,828_OOST,Garage Oostwal-Oost,20141113,29991231,GARAGEP
2448,425_SLOCHT,P+R Slochterenlaan (Bussum),20140101,29991231,PARKRIDE
2448,402_WANDEL,P+R Wandelpad (Hilversum),20140101,29991231,PARKRIDE
355,355_RAYONL,Straatparkeren Rayon L (Zeist),20150721,29991231,BETAALDP
2448,363_PAUL,Garage Museumplein Bus (Amsterdam),20141215,29991231,GARAGEP
355,355_RAYONA,Vergunningparkeren Rayon A (Zeist),20150721,29991231,VERGUNP
355,355_RAYONJ,Vergunningparkeren Rayon J (Zeist),20150721,29991231,VERGUNP
2448,375_BEVE,P+R Wijckermolen (Beverwijk),20131125,29991231,PARKRIDE
2448,1876_PRBUR,P+R Burgemeester Galleestraat (Vorden),20150601,29991231,PARKRIDE
355,355_RAYONM,Vergunningparkeren Rayon M (Zeist),20150721,29991231,VERGUNP
2448,1859_PRSTA,P+R Stationsstraat (Ruurlo),20150512,29991231,PARKRIDE
2448,484_SACHLN,P+R Sacharovlaan (Alphen aan den Rijn),20130919,29991231,PARKRIDE
2483,503_ZUI,Garage Zuidpoort (Delft),20141204,29991231,GARAGEP
355,355_RAYONE,Vergunningparkeren Rayon E (Zeist),20150721,29991231,VERGUNP
384,DMNVERGGEB,Vergunningengebied,20150803,29991231,BETAALDP
166,166_PRKZU,P+R Station Kampen-Zuid (Kampen),20150723,29991231,PARKRIDE
1884,1884_CPRIJ,Carpool Rijpwetering (Rijpwetering),20150722,29991231,CARPOOL
222,222_PRHUE,P+R Station Doetinchem De Huet (Doetinchem),20150722,29991231,PARKRIDE
10,10_PDMB,Straatparkeren Plein de Molenberg (Delfzijl),20131024,29991231,BETAALDP
10,10_SPST,Straatparkeren Spoorstraat (Delfzijl),20131024,29991231,BETAALDP
222,222_CPETT,Carpool Doetinchem A18/N317 (Doetinchem),20150722,29991231,CARPOOL
1884,1884_CPWOU,Carpool Woubrugge (Woubrugge),20150722,29991231,CARPOOL
222,222_PRDOE,P+R Station Doetinchem (Doetinchem),20150722,29991231,PARKRIDE
1621,1621_PRROD,P+R Rodenrijs (Berkel en Rodenrijs),20150727,29991231,PARKRIDE
10,10_PRDEL,P+R Station Delfzijl (Delfzijl),20150722,29991231,PARKRIDE
321,321_CPHOU,Carpool Houten A27 (Houten),20150722,29991231,CARPOOL
1621,1621_PRBER,P+R Berkel Westpolder (Berkel en Rodenrijs),20150727,29991231,PARKRIDE
166,166_PRKAM,P+R Station Kampen (Kampen),20150723,29991231,PARKRIDE
1884,1884_CPROE,Carpool Roelofarendsveen A4 (Nieuwe Wetering),20150722,29991231,CARPOOL
1719,1719_CPTER,Carpool Terheijden A59 (Terheijden),20150727,29991231,CARPOOL
10,10_SING,Straatparkeren Singel (Delfzijl),20131024,29991231,BETAALDP
10,10_CPFIV,Carpool Fivellaan (Delfzijl),20150722,29991231,CARPOOL
222,222_CPDOE,Carpool Doetinchem A18/N316 (Doetinchem),20150722,29991231,CARPOOL
416,416_CPWAR,Carpool Warmenhuizen (Oudkarspel),20150727,29991231,CARPOOL
321,321_PRCAS,P+R Station Houten Castellum (Houten),20150722,29991231,PARKRIDE
10,10_CMPL,Straatparkeren Commandementsplein (Delfzijl),20131022,29991231,BETAALDP
222,222_PRWEH,P+R Station Wehl (Wehl),20150722,29991231,PARKRIDE
1598,1598_CPHAV,Carpool Hoorn Avenhorn A7 (Scharwoude),20150723,29991231,CARPOOL
10,10_ZWBD,Straatparkeren Zwembad Dubbelslag (Delfzijl),20131024,29991231,BETAALDP
10,10_PRDWE,P+R Station Delfzijl-West (Delfzijl),20150722,29991231,PARKRIDE
10,10_MKST,Straatparkeren Marktstraat (Delfzijl),20131022,29991231,BETAALDP
10,10_PDV,Straatparkeren Plein de Vennen (Delfzijl),20131024,29991231,BETAALDP
1598,1598_CPLEE,Carpool Hoorn De Leekerlanden A7 (Berkhout),20150723,29991231,CARPOOL
542,542_PRKRI,P+R Busstation Krimpen aan den IJssel (Krimpen aan den IJssel),20150727,29991231,PARKRIDE
10,10_OUSC,Straatparkeren Oude Schans (Delfzijl),20131024,29991231,BETAALDP
10,10_JVDKP,Straatparkeren Johan van den Kornputplein (Delfzijl),20131022,29991231,BETAALDP
546,546_CPWIL,Carpool Willem van der Madeweg (Leiden),20150728,29991231,CARPOOL
303,303_CPHAN,Carpool Hanzeweg (Dronten),20150729,29991231,CARPOOL
1896,CP_N331,Carpool N331,20150101,29991231,CARPOOL
546,546_PRSCH,Transferium 't Schouw A44 (Leiden),20150728,29991231,PARKRIDE
1896,CP_HASSELT,Carpool Hasselt,20150101,29991231,CARPOOL
546,546_PRLAM,P+R Station Leiden Lammenschans (Leiden),20150728,29991231,PARKRIDE
546,546_PRHAA,P+R Haagweg (Leiden),20150728,29991231,PARKRIDE
1883,1883_MARK,Marktgarage (Geleen),20150319,29991231,GARAGEP
796,010203,Vughterstraat,20140501,29991231,BETAALDP
796,010204,Hinthamerstraat,20140501,29991231,BETAALDP
1883,TEMPELPL,Parkeerplaats Tempelplein,20150901,29991231,BETAALDP
1916,1916_PRMAR,P+R Station Den Haag Mariahoeve (Voorburg),20150729,29991231,PARKRIDE
226,226_CPDUI,Carpool Duiven A12/N810 (Duiven),20150729,29991231,CARPOOL
1883,1883_HUB,Garage Hub Dassenplein (Sittard),20150319,29991231,GARAGEP
1883,1883_ABC,Garage ABC (Sittard),20150319,29991231,GARAGEP
1883,1883_ODA,Garage Odaparking (Sittard),20150319,29991231,GARAGEP
1916,1916_PRSMA,P+R Station Voorburg 't Loo Sint Martinuslaan (Voorburg),20150729,29991231,PARKRIDE
363,GRV022OPT,GRV022OPT Oostpoortgarage,20150629,29991231,VERGUNP
1916,1916_PRLOO,P+R Station Voorburg 't Loo Wilgendreef (Voorburg),20150729,29991231,PARKRIDE
1916,1916_PRVOO,P+R Station Voorburg (Voorburg),20150729,29991231,PARKRIDE
226,226_PRDUI,P+R Station Duiven (Duiven),20150729,29991231,PARKRIDE
758,A9_A10,Centrumzone Max 30 min,20150716,29991231,BETAALDP
758,A_A6,Centrumzone,20150716,29991231,BETAALDP
917,641106,"1,00/ 12 uur",20150902,29991231,BETAALDP
917,BICR,Binnen City Ring,20120921,20150901,BETAALDP
917,641104,"2,00/ 1 uur",20150902,29991231,BETAALDP
917,641118,"2,00/ 1 uur",20150902,29991231,BETAALDP
503,503_GEBY,Straatparkeren Gebied Y (Delft),20131029,20150101,BETAALDP
503,503_JAFFA,Jaffalaan (Delft),20150101,29991231,BETAALDP
503,503_POPT,Poptahof Noord (Delft,20150601,29991231,BETAALDP
503,503_PAPS,Papsouwelaan P1 en P2 (Delft),20150601,29991231,BETAALDP
917,641117,"1,80/ 2 uur",20150902,29991231,BETAALDP
917,BCR1/2,Buiten City Ring 1 of 2 uur,20120921,20150901,BETAALDP
917,641105,"2,00/ 1 uur",20150902,29991231,BETAALDP
758,A3_A7,Centrumzone Beyerd Vlaszak Chasseveld,20150715,29991231,BETAALDP
758,A1_A2_A6,Centrumzone Inloopstraten,20150716,29991231,BETAALDP
758,CENTR_UI01,Breda Centrum Uitzondering_1,20140101,20150714,BETAALDP
758,SCHIL,Breda Singel,20120418,20150714,BETAALDP
758,B3_B5,Singelzone Arsenaalpad Gasthuisvelden,20150716,29991231,BETAALDP
758,B1_B2_B4,Singelzone Inloopstraten,20150716,29991231,BETAALDP
758,SCHIL_UIT,Breda Singel Uitzondering,20120418,20150714,BETAALDP
758,CENTRUM,Breda Centrum,20120418,20150714,BETAALDP
758,CHASSE,Parkeerterein Chasseveld,20120420,20150714,BETAALDP
758,B6_B7_B8,Singelzone Max 90 min,20150716,29991231,BETAALDP
758,A4_A5_A8,Centrumzone Nw Ginnekenstraat,20150716,29991231,BETAALDP
758,CENTRUM_UI,Breda Centrum Uitzondering,20120418,20150714,BETAALDP
758,758_BEY,Straatparkeren Beyerd Vlaszak (Breda),20141229,20150714,BETAALDP
758,A11_A8,Centrumzone Max. 90 min,20150716,29991231,BETAALDP
758,GASTHUISV,Parkeerterein Gasthuisvelden/Arsenaalpad,20120418,20150714,BETAALDP
758,B_B4,Singelzone,20150716,29991231,BETAALDP
2448,935_BOSCH,Boschstraat Oost II (Maastricht),20140101,20150730,GARAGEP
2448,302_PRMOL,P+R F.A. Molijnlaan (Nunspeet),20150803,29991231,PARKRIDE
2448,479_PRPRO,P+R Provincialeweg (Zaandam),20150805,29991231,PARKRIDE
2448,1773_PRSTA,P+R Stationsweg (Olst),20150803,29991231,PARKRIDE
2448,1955_PRDID,P+R Station Didam (Didam),20150729,29991231,PARKRIDE
2448,988_PARA,P+R Parallelweg (Weert),20140101,29991231,PARKRIDE
2448,935_HONDER,Hondertmarck (Maastricht),20140101,20150730,TERREINP
2448,935_NOORD,Winkelcentrum Noorderbrug (Maastricht),20140101,29991231,GARAGEP
2448,1773_PRBER,P+R Prins Bernhardlaan (Wijhe),20150804,29991231,PARKRIDE
2448,599_ZORG,Garage Zorgboulevard (Rotterdam),20150730,29991231,GARAGEP
2448,268_HESE,P+R Eerste Oude Heselaan (Nijmegen),20140101,29991231,PARKRIDE
2448,1598_PRDOR,P+R Dorpsstraat (Obdam),20150723,29991231,PARKRIDE
2448,233_PRDOK,P+R Dokter van Dalelaan (Ermelo),20150730,29991231,PARKRIDE
2459,14_PADDE,Terrein Paddepoel (Groningen),20150101,29991231,TERREINP
2448,394_POLD,Garage Polderplein (Hoofddorp),20150209,20150730,GARAGEP
2459,599_BLAA,Garage Blaak 16 (Rotterdam),20131112,20150801,GARAGEP
2448,983_PRLAE,P+R Van Laerstraat (Blerick),20150729,29991231,PARKRIDE
2448,363_KOLK,Garage Nieuwendijk (Amsterdam),20131122,29991231,GARAGEP
2448,935_AZM,Garage AZM (Maastricht),20150204,20150730,GARAGEP
2448,606_NPAS,De Nieuwe Passage (Schiedam),20140101,20150730,GARAGEP
2459,363_LOODS,Garage De Loodsen (Amsterdam),20150101,29991231,GARAGEP
2448,882_PRLAN,P+R Stationsstraat (Landgraaf),20150731,29991231,PARKRIDE
2448,1895_PRSTA,P+R Stationsweg (Winschoten),20150804,29991231,PARKRIDE
2448,363_CENOO,Garage Centrum-Oost (Amsterdam),20150803,29991231,GARAGEP
2448,363_IJOE,Garage IJ-oever Centrum (Amsterdam),20150730,29991231,GARAGEP
2448,687_SEGEER,P+R Segeerssingel (Middelburg),20140101,29991231,PARKRIDE
2448,363_BOS,Garage Bos en Lommer (Amsterdam),20131122,29991231,GARAGEP
2448,1883_ANN,Garage Annastraat (Sittard-Geleen),20131128,20150730,GARAGEP
2459,361_GROTE,Garage Grote Kerk (Alkmaar),20150101,29991231,GARAGEP
2448,363_OOST,Garage Oostpoort (Amsterdam),20150730,29991231,GARAGEP
2448,935_GERARD,Gerardusweg (Maastricht),20140101,20150730,GARAGEP
2448,983_STAT,P+R Stationsplein (Venlo),20140101,29991231,PARKRIDE
2448,1651_PRUSQ,P+R Station Usquert (Usquert),20150806,29991231,PARKRIDE
2448,118_PRSTA,P+R Stationsplein (Hoogeveen),20150731,29991231,PARKRIDE
2448,160_PRHAR,P+R Hardenberg (Hardenberg),20150730,29991231,PARKRIDE
2448,935_DEUX,Entre Deux (Maastricht),20140101,20150730,TERREINP
2448,394_CENT,Centrumgarage (Hoofddorp),20150210,20150730,GARAGEP
2448,637_PRZOO,P+R Zoetermeer-Oost (Zoetermeer),20150805,29991231,PARKRIDE
2448,957_P9,P+R Veeladingstraat (Roermond),20140101,29991231,PARKRIDE
2448,177_PRHEI,P+R Heino (Heino),20150730,29991231,PARKRIDE
2448,98_PRSTA,P+R Stationsweg (Wolvega),20150805,29991231,PARKRIDE
2448,275_PRSTA,P+R Stationsplein (Velp),20150804,29991231,PARKRIDE
2448,269_PRSTA,P+R Stationsweg (Wezep),20150804,29991231,PARKRIDE
2448,1711_PRSTA,P+R Stationsweg (Echt),20150730,29991231,PARKRIDE
2448,938_PRMEE,P+R Meerssen (Meerssen),20150731,29991231,PARKRIDE
2448,935_HOOGF,Hoogfrankrijk (Maastricht),20140101,20150730,GARAGEP
2448,177_PRRAA,P+R Stationsplein (Raalte),20150803,29991231,PARKRIDE
2448,957_P11,P+R Godsweerdersingel (Roermond),20140101,29991231,PARKRIDE
2448,597_JORIS,Garage Jorishof (Ridderkerk),20150729,29991231,GARAGEP
2448,642_PRPAR,P+R Westelijke Parallelweg (Zwijndrecht),20150805,29991231,PARKRIDE
2448,363_WEESP,Garage Weesperplein (Amsterdam),20150803,29991231,GARAGEP
2448,384_WINKEL,Garage winkelcentrum Diemerplein (Diemen),20141215,20150730,GARAGEP
2448,262_PRSTA,P+R Stationsplein (Lochem),20150731,29991231,PARKRIDE
2448,1708_PRSTA,P+R Stationsstraat (Steenwijk),20150804,29991231,PARKRIDE
2448,175_PRSTA,P+R Stationsweg (Ommen),20150803,29991231,PARKRIDE
2448,935_MEERSS,P+R Meerssenerweg (Maastricht),20140101,29991231,PARKRIDE
2448,935_HERDE,Herdenkingsplein (Maastricht),20140101,20150730,GARAGEP
2448,273_PRSTA,P+R Stationsstraat (Putten),20150803,29991231,PARKRIDE
2448,935_WYCK,Oud Wyck (Maastricht),20140101,20150730,GARAGEP
2448,951_PRSTA,P+R Stationsplein 1 (Nuth),20150803,29991231,PARKRIDE
2448,1731_PRSTA,P+R Stationslaan (Beilen),20150729,29991231,PARKRIDE
2448,632_SPOOR,P+R Spoorlaan (Woerden),20140101,29991231,PARKRIDE
2448,606_PRPAR,P+R Parallelweg (Schiedam),20150804,29991231,PARKRIDE
2448,1507_PRHOR,P+R Horst-Sevenum (Hegelsom),20150731,29991231,PARKRIDE
1651,1651_PRUIT,P+R Station Uithuizen (Uithuizen),20150805,29991231,PARKRIDE
327,327_PRLEU,P+R Leusden (Leusden),20150805,29991231,PARKRIDE
733,733_CPLEE,Carpool Leerdam-Vuren A15 (Vuren),20150805,29991231,CARPOOL
1651,1651_PRUME,P+R Station Uithuizermeeden (Uithuizermeeden),20150806,29991231,PARKRIDE
556,556_PRMAA,P+R Station Maassluis CS (Maassluis),20150806,29991231,PARKRIDE
1651,1651_PRWAR,P+R Station Warffum (Warffum),20150806,29991231,PARKRIDE
327,327_CPLEU,Carpool Leusden A28 (Leusden),20150805,29991231,CARPOOL
1651,1651_PRUSQ,P+R Station Usquert (Usquert),20150806,29991231,PARKRIDE
556,556_PRMWE,P+R Station Maassluis-West (Maassluis),20150806,29991231,PARKRIDE
2091,307_MEAN,Garage Meander Medisch Centrum (Amersfoort),20150101,29991231,GARAGEP
2093,363_HOOFD,Parking de Hoofdstad (Amsterdam),20150101,29991231,GARAGEP
439,HAZEPOLDER,Hazepolder,20150901,29991231,BETAALDP
439,439_CLAX,Garage Claxonate (Purmerend),20131128,20150226,GARAGEP
363,T13C_U05,T13C_U05 Olympiaplein 10c sport za 09-21,20150801,29991231,BETAALDP
363,ZD03B_U05,ZD03B_U05  2e vd Helst 10c sport za 09-24,20150801,29991231,VERGUNP
363,OZ31-03_U3,OZ31-03_U3 Olympiaplein 10c sport za 09-21,20150801,29991231,VERGUNP
363,T13B_U12,T13B_U12 2e vd Helst 10c sport za 09-24,20150801,29991231,BETAALDP
784,784_PRGIL,P+R Station Gilze-Rijen (Rijen),20150814,29991231,PARKRIDE
1674,1674_CPHEE,Carpool Heerle A58 (Heerle),20150824,29991231,CARPOOL
569,569_CPNIE,Carpool Nieuwveen (Nieuwveen),20150812,29991231,CARPOOL
1931,1931_CPBER,Carpool Berkenwoude (Lekkerkerk),20150812,29991231,CARPOOL
441,441_CPSTO,Carpool Stolpen N9 (Schagerbrug),20150826,29991231,CARPOOL
420,420_CPABB,Carpool Abbekerk A7 (Abbekerk),20150810,29991231,CARPOOL
268,268_PRNOO,P+R Nijmegen-Noord (Nijmegen),20150813,29991231,PARKRIDE
597,597_CPOUD,Carpool Ridderkerk Oudelande (Ridderkerk),20150819,20150820,CARPOOL
606,606_PRNIE,P+R Station Schiedam Nieuwland (Schiedam),20150827,29991231,PARKRIDE
1931,1931_CPKRI,Carpool Krimpen aan de Lek (Krimpen aan de Lek),20150812,29991231,CARPOOL
770,770_CPEER,Carpool Eersel A67 (Duizel),20150810,29991231,CARPOOL
664,664_CPWOL,Carpool Wolphaartsdijk (Wilhelminadorp),20150817,29991231,CARPOOL
597,597_CPIJS,Carpool IJsselmonde Ridderkerk A15/A16 (Ridderkerk),20150819,29991231,CARPOOL
2062,307_ASCH,Garage Asch van Wijckstraat (Amersfoort),20150827,29991231,GARAGEP
935,935_PRMNO,P+R Station Maastricht-Noord (Maastricht),20150810,29991231,PARKRIDE
420,420_CPWOG,Carpool Wognum A7 (Wognum),20150810,29991231,CARPOOL
590,590_CPPAP,Carpool Papendrecht A15/N214 West (Papendrecht),20150817,29991231,CARPOOL
441,441_PRSTA,P+R Stationsweg (Schagen),20150826,29991231,PARKRIDE
1842,1842_CPDEL,Carpool Delft A4 (Schipluiden),20150811,29991231,CARPOOL
441,441_PRSCH,P+R Station Schagen Oostzijde (Schagen),20150826,29991231,PARKRIDE
664,664_PRGOE,P+R Station Goes (Goes),20150817,29991231,PARKRIDE
158,158_CPHAA,Carpool Haaksbergen (Haaksbergen),20150819,29991231,CARPOOL
575,575_CPNOO,Carpool Noordwijk (Noordwijk),20150814,29991231,CARPOOL
340,340_PRRHE,P+R Station Rhenen (Rhenen),20150819,29991231,PARKRIDE
597,597_PRFER,P+R Ridderkerk Fast Ferry (Ridderkerk),20150819,29991231,PARKRIDE
664,664_PRZEE,P+R Zeelandhallen (Goes),20150817,29991231,PARKRIDE
957,957_PRSWA,P+R Station Swalmen (Swalmen),20150824,29991231,PARKRIDE
664,664_CPHEE,Carpool 's-Heer Hendrikskinderen ('s-Heer Hendrikskinderen),20150817,29991231,CARPOOL
1931,1931_CPLEK,Carpool Lekkerkerk (Lekkerkerk),20150812,29991231,CARPOOL
957,957_CPROE,Carpool Roermond-Zuid A73/N271 (Herten),20150824,29991231,CARPOOL
1926,1926_PRCEN,P+R Station Pijnacker Centrum (Pijnacker),20150818,29991231,PARKRIDE
606,606_PRVIJ,P+R Schiedam Vijfsluizen (Schiedam),20150827,29991231,PARKRIDE
356,356_CPNZU,Carpool Nieuwegein-Zuid A2 (Nieuwegein),20150812,29991231,CARPOOL
268,268_CPOOS,Carpool Oosterhout Nijmegen A15 (Nijmegen),20150813,29991231,CARPOOL
575,575_CPKAT,Carpool Katwijk (Noordwijk),20150814,29991231,CARPOOL
1927,1927_CPPAP,Carpool Papendrecht-Graafstroom A15 (Oud-Alblas),20150811,29991231,CARPOOL
779,779_CPRZU,Carpool Raamsdonkveer A59 Zuid (Raamsdonkveer),20150813,29991231,CARPOOL
590,590_CPPAO,Carpool Papendrecht A15/N214 Oost (Papendrecht),20150817,29991231,CARPOOL
664,664_PRSTA,P+R Stationsplein (Goes),20150817,20150818,PARKRIDE
232,232_CPVAA,Carpool Vaassen A50 (Vaassen),20150811,29991231,CARPOOL
779,779_CPGEE,Carpool Geertruidenberg (Raamsdonkveer),20150813,29991231,CARPOOL
268,268_PRLEN,P+R Station Nijmegen Lent (Lent),20150813,29991231,PARKRIDE
603,603_PRRIJ,P+R Station Rijswijk (Rijswijk),20150820,29991231,PARKRIDE
935,935_PRMRA,P+R Station Maastricht Randwyck Oostzijde (Maastricht),20150810,29991231,PARKRIDE
246,246_TRANS,Transferium Heerde Horsthoek (Heerde),20150826,29991231,PARKRIDE
406,406_CPBUS,Carpool Bussum A1 (Huizen),20150812,29991231,CARPOOL
779,779_CPRNO,Carpool Raamsdonkveer A59 Noord (Raamsdonkveer),20150813,29991231,CARPOOL
230,230_CPHAR,Carpool 't Harde A28 ('t Harde),20150810,29991231,CARPOOL
230,230_PRHAR,P+R Station 't Harde ('t Harde),20150810,29991231,PARKRIDE
788,788_CPHAA,Carpool Haaren-Oisterwijk N65 (Haaren),20150820,29991231,CARPOOL
597,597_PROOS,P+R Ridderkerk Oostendam (Ridderkerk),20150819,29991231,PARKRIDE
935,935_PRMRW,P+R Station Maastricht Randwyck Westzijde (Maastricht),20150810,29991231,PARKRIDE
425,425_CPMUI,Carpool Muiderberg (Naarden),20150812,29991231,CARPOOL
424,424_PRMUI,P+R P1 Muiden (Muiden),20150811,29991231,PARKRIDE
784,784_CPGIL,Carpool Gilze A58 (Gilze),20150814,29991231,CARPOOL
268,268_PRWES,P+R Nijmegen-West (Nijmegen),20150813,29991231,PARKRIDE
1926,1926_PRPZU,P+R Station Pijnacker-Zuid (Pijnacker),20150818,29991231,PARKRIDE
1655,1655_CPOUD,Carpool Oudenbosch A17 (Oud Gastel),20150820,29991231,CARPOOL
244,244_CPHAT,Carpool Hattem A50 (Hattem),20150826,29991231,CARPOOL
335,335_CPWZU,Carpool Woerden-Zuid/Linschoten A12/N204 (Linschoten),20150811,29991231,CARPOOL
518,T01,Centrum Midden,20150831,29991231,BETAALDP
518,14,Geuzen Statenkwartier,20150831,29991231,VERGUNP
518,21,Mariahoeve Marlot,20150831,29991231,VERGUNP
518,20,Loosduinen,20150831,29991231,VERGUNP
518,16,Leidschenveen Ypenburg,20150831,29991231,VERGUNP
917,641112,"1,80/ 2 uur",20150902,29991231,BETAALDP
917,641100,"2,00/ 1 uur",20150902,29991231,BETAALDP
917,641109,"1,80/ 2 uur",20150902,29991231,BETAALDP
917,641114,"1,80/ 2 uur",20150902,29991231,BETAALDP
917,641700,"1,80/ 12 uur",20150903,29991231,BETAALDP
917,641101,"2,00/ 2 uur",20150902,29991231,BETAALDP
917,641110,"1,80/ 2 uur",20150902,29991231,BETAALDP
917,641103,"2,00/ 2 uur",20150902,29991231,BETAALDP
917,641107,"2,00/ 2 uur",20150902,29991231,BETAALDP
917,641201,"1,80/ 2 uur",20150902,29991231,BETAALDP
503,503_GEBD,Straatparkeren Gebied D (Delft),20131029,29991231,BETAALDP
917,641113,"1,80/ 12 uur",20150902,29991231,BETAALDP
917,641900,"1,80/ 12 uur",20150902,29991231,BETAALDP
917,641115,"1,80/ 12 uur",20150902,29991231,BETAALDP
917,641116,"1,80/ 2 uur",20150902,29991231,BETAALDP
917,641102,"1,80/ 2 uur",20150902,29991231,BETAALDP
917,641108,"2,00/ 1 uur",20150902,29991231,BETAALDP
917,BCR12,Buiten City Ring 12 uur dagkaart,20120921,20150901,BETAALDP
503,503_GEBZ,Straatparkeren gebied Z (Delft),20131029,20150601,BETAALDP
917,641111,"1,80/ 2 uur",20150902,29991231,BETAALDP
917,641200,"1,80/ 2 uur",20150902,29991231,BETAALDP
518,T31,Moerwijk Noord,20150901,29991231,BETAALDP
518,03T,Centrum zuid,20150301,20150302,BETAALDP
518,T21,Mariahoeve Marlot,20150901,29991231,BETAALDP
518,T08,Archipelbuurt,20150901,29991231,BETAALDP
518,T33,Valkenboskwartier,20150901,29991231,BETAALDP
518,T23,Mient Tot Volendamlaan,20150901,29991231,BETAALDP
518,T12,Bomenbuurt,20150901,29991231,BETAALDP
518,T11,Bezuidenhout,20150901,29991231,BETAALDP
518,T16,Leidschenveen Ypenburg,20150901,29991231,BETAALDP
518,T17,Duindorp,20150901,29991231,BETAALDP
518,09T,Belgisch park,20150517,20150518,BETAALDP
518,28T,Rustenburg-Oostbroek,20150301,20150302,BETAALDP
518,T30,Schilderswijk West,20150901,29991231,BETAALDP
518,28T_U01,Rustenburg-Oostbroek winkelstraat,20150301,20150302,BETAALDP
518,25T,Regentessekwartier,20150301,20150302,BETAALDP
518,T02,Centrum West,20150901,29991231,BETAALDP
518,T22,Morgenstond,20150901,29991231,BETAALDP
518,TEST1,Testgebied,20150301,20150302,BETAALDP
518,T13,Duinoord,20150901,29991231,BETAALDP
518,T28,Rustenburg Oostbroek,20150901,29991231,BETAALDP
518,02T,Centrum west,20150301,20150302,BETAALDP
518,T18,Laakkwartier Spoorwijk,20150901,29991231,BETAALDP
518,T20,Loosduinen,20150901,29991231,BETAALDP
518,T03,Centrum Zuid,20150901,29991231,BETAALDP
518,T34,Heesterbuurt Noord,20150901,29991231,BETAALDP
518,T36,Vruchtenbuurt Kraag,20150901,29991231,BETAALDP
518,T15,Bohem meer en Bos,20150901,29991231,BETAALDP
518,T25,Regentessekwartier Duinoord,20150901,29991231,BETAALDP
518,T32,Transvaal Groothandelsmarkt,20150901,29991231,BETAALDP
518,T14,Geuzen Statenkwartier,20150901,29991231,BETAALDP
518,T35,Bloemenbuurt,20150901,29991231,BETAALDP
518,518_HMTRAN,Straatparkeren Haagse Mart Transvaal (Den Haag),20131204,20150901,BETAALDP
518,28_U01,28 Winkelstraat Rustenburg-Oostbroek,20150301,20150916,VERGUNP
